tx_id,tx_size,tx_fee
55092,657,8153
10432,135,5220
23354,811,8551
73513,557,6378
20326,426,9742
60994,472,3338
76073,10,837
24546,282,1220
79353,14,7213
49448,978,2241
89819,527,2730
72170,727,8339
86680,853,118
23534,620,2805
79505,819,7690
34094,381,5039
84124,323,725
00313,977,2887
24117,794,7451
51762,710,2274
33161,225,1786
80218,644,81
54407,566,3895
39919,550,3783
39092,83,8227
28175,657,3114
19577,741,9534
40233,889,1417
07524,752,1221
33884,304,6319
07612,568,4594
34478,657,1373
15371,374,654
08508,468,7831
98277,554,4220
09713,793,2900
32841,683,8711
20377,739,3786
42192,230,7835
97139,476,9591
81891,69,6587
17059,871,9985
85809,403,7983
62184,48,7148
40562,8,9248
52223,263,3688
20966,287,3127
24527,529,5802
78631,850,6181
98928,205,7237
68957,481,559
82051,705,4666
87313,565,7977
49844,83,3864
68957,723,5677
54235,312,1964
95807,57,8818
22649,770,1809
45538,340,5621
89759,796,6713
33314,543,6006
39638,247,7704
51842,893,2157
01396,440,205
03039,850,3221
49057,663,1161
99791,215,4463
91998,22,8867
03801,704,108
28177,654,1159
33044,762,9212
86788,259,6387
99233,152,3477
57177,795,1261
17733,478,948
37670,583,9516
00554,600,3472
39679,20,337
13651,273,3140
05785,188,592
85181,257,233
34532,754,6401
74796,543,9919
92893,98,6147
14823,103,338
64504,918,8864
53757,26,8984
98682,568,1487
06522,237,2364
69826,483,2203
00180,977,4014
85300,480,3448
74976,663,1082
18645,931,4123
39818,581,3059
86755,200,3595
63783,821,2417
77867,24,6596
10603,650,4425
64911,59,5240
36740,716,5508
13420,167,7502
38777,593,1949
28236,691,2380
70189,972,3112
08273,576,9739
78488,277,5372
62703,722,2201
68083,720,1036
45519,483,1291
80302,412,770
32938,233,2059
77978,429,7165
48104,502,4216
27081,961,2988
19161,871,7187
14064,192,9978
60488,454,3642
77264,429,1905
29038,840,8143
39150,818,2911
77480,321,8178
01750,847,2776
46101,615,1159
65914,585,1891
31061,286,5940
39655,461,3598
92864,822,4078
74462,52,7222
36990,724,2855
59981,865,8102
14212,116,4749
33170,310,9296
17788,625,6350
23896,700,3291
81766,255,350
73828,585,3213
00582,8,5188
36253,8,7787
39854,820,929
23192,146,3452
27789,457,1316
69677,142,1540
31216,126,2673
75342,940,9972
26052,54,595
79073,185,8470
93278,33,2086
21383,765,6355
25416,820,2201
33923,837,2451
07001,283,7347
54623,837,3810
60930,183,2575
61954,291,9512
53692,110,2104
88192,958,9505
46316,227,5147
14491,142,8050
47610,122,5639
57308,666,8085
81486,123,1093
36567,179,1428
34396,405,4181
85219,789,7691
67277,966,2196
30631,332,3784
03995,637,5320
03562,435,5499
59253,447,6442
29420,819,1286
19469,968,3518
14396,388,860
58688,406,3153
76412,592,2640
36946,413,4484
64764,84,3343
00979,879,518
05546,242,7346
79728,638,2494
18829,542,1807
35387,961,4634
12991,511,9393
22327,129,1969
85364,895,7941
30057,118,1983
56696,23,611
99198,368,9067
07171,225,6617
62892,719,4936
57704,954,1150
52237,834,2404
10415,930,1447
79436,155,9731
77119,130,7454
72550,414,7088
08030,973,6966
46714,346,1712
71537,284,5293
96780,622,2054
46849,654,4174
92521,538,4239
72273,779,9994
47474,179,5198
64669,26,7159
99607,557,3235
38513,587,1718
09134,537,7030
15777,363,7828
40518,44,4313
05498,372,6791
27999,449,8777
56702,25,2833
61639,916,9908
99858,871,2191
43410,591,5926
80195,202,5931
32625,671,7131
33816,601,7469
88821,253,7986
54898,924,6357
57409,802,9666
16081,688,1448
78290,438,8046
45143,814,4300
52127,730,5848
14616,445,9200
08329,754,785
20751,97,3599
83434,967,500
79276,537,5735
73423,630,4810
92324,567,8803
07131,452,8286
34085,491,7627
92274,472,9037
12146,532,4037
83385,789,3814
19063,852,3720
66710,869,711
61051,628,138
68892,378,9388
47375,942,8467
68776,501,9763
86634,397,7038
97542,268,4895
19118,308,5056
98791,887,8973
37212,554,5931
43463,73,4954
63002,886,5151
07057,551,3180
21147,958,6080
71956,921,5134
24542,234,9279
33569,188,9318
16940,222,4058
18238,445,9713
42974,771,7125
55400,578,8807
37415,598,5078
23508,880,3813
93161,407,7996
25954,395,2121
99336,830,6799
98512,77,7902
05020,838,5283
58819,178,3512
10824,306,6027
98544,482,8728
59831,549,7122
00877,253,4839
20102,515,6865
97693,668,4469
97436,175,3897
56297,701,4150
92711,68,1283
28556,67,8980
42688,985,2335
47580,471,8088
33342,488,2464
36937,541,7020
32044,994,4958
67211,661,8025
91822,507,8632
75368,837,3880
74732,531,1847
36229,668,2247
04855,568,4821
90592,467,4917
49228,900,5525
59555,546,1148
91563,326,6929
27512,263,7867
24173,377,8393
46878,81,8356
22945,541,4895
15867,893,4680
86638,967,7437
17321,926,3442
55588,691,5523
09531,862,1378
41496,108,9997
15525,557,4611
72564,909,1125
21518,46,4382
58405,686,9068
33685,676,7289
68349,487,5263
51212,784,5713
59789,360,377
97700,767,8159
82130,929,9110
92642,445,1018
50534,296,7033
82364,993,4426
63433,561,937
49874,45,8646
27846,623,5636
87807,957,3481
80403,17,9908
34329,25,9496
89399,634,3864
84654,428,7286
80093,714,4882
05034,193,9898
29318,714,2475
73576,663,305
23783,726,5707
48861,374,2141
82500,337,8462
35007,275,9598
46872,460,6974
77182,673,4563
94052,513,2894
96516,957,5645
19666,646,4620
49501,49,3233
54163,350,693
56978,787,4798
01426,749,4811
31515,95,7674
29749,745,3523
81222,389,5910
97845,236,9847
07080,866,9266
44742,376,406
87515,555,9294
48975,87,6728
48563,948,3485
97809,87,2631
79959,591,3755
17606,117,3968
60817,522,8207
79724,835,7318
91417,636,2447
54831,895,8463
42767,638,3127
83405,114,2991
97348,516,5116
26954,103,5521
06427,443,1064
79171,38,6212
29948,226,3260
36262,42,5677
01253,349,5685
87779,739,1593
60951,609,5034
92226,341,9007
22770,770,8057
98723,387,1355
15577,81,5482
47996,410,4025
99226,591,8636
58432,435,7026
23102,27,4915
40417,385,6517
24488,645,5155
28141,647,9972
52497,966,6639
91122,633,6215
85792,78,2875
73426,673,1104
73167,664,5997
35754,829,3974
04368,27,1793
43313,120,5605
63396,375,4018
02120,77,6724
08903,466,1357
73247,509,7291
20472,412,5957
15156,3,589
67283,200,1804
34395,796,7831
98414,987,2475
94143,110,4912
39430,419,9078
46305,649,2924
23142,890,3859
18071,486,2394
04364,448,774
26484,354,6379
99297,281,5788
66137,422,5798
82226,341,2592
53808,469,1310
52224,562,6431
29991,50,635
57227,126,6990
25651,794,2820
44380,290,1224
55299,28,16
40438,196,1276
71125,410,510
01681,437,8883
40550,474,1780
09586,70,1089
66508,19,3449
90701,703,41
81117,581,2104
48147,789,4751
00531,204,1450
72585,818,963
96576,581,6863
22059,339,4025
99476,311,5661
64710,955,8882
94978,639,5972
32159,745,6894
38420,797,1156
10578,918,2560
79619,955,9897
44028,803,3328
24595,769,5599
91219,788,1481
76793,514,8633
21622,544,4887
63355,979,447
59155,462,9931
57632,504,6592
99714,304,4773
22206,162,6189
16796,603,5958
10854,103,4775
87065,637,231
09906,133,2941
63156,434,7649
67518,8,91
14768,598,4200
05522,203,193
46927,954,3773
84598,380,6726
49140,922,4003
16706,101,3204
62802,959,7033
67766,614,9744
62464,861,126
15239,648,7883
04306,281,1739
90969,546,2268
08455,319,9329
06344,494,3764
67532,163,8449
42440,183,7734
76948,28,7378
43407,473,3803
90028,266,9173
41145,747,6139
27289,664,4383
60151,323,7368
00439,426,2640
60232,759,5064
15684,396,7968
59293,439,4897
97912,525,8124
77598,203,5298
58239,241,9165
67007,72,2179
56600,664,4016
45730,971,1055
73155,55,8527
65504,136,9618
62743,180,2446
69210,220,1148
77069,558,1023
81650,962,7387
46703,123,1310
93274,684,7255
05829,606,7656
69637,232,1956
57923,382,1612
85541,676,9873
71608,234,2962
72487,68,8091
66766,684,1041
94112,351,468
73606,833,5087
42523,162,9397
35954,827,9266
99700,160,4457
59148,51,9316
88121,702,3411
43735,548,3198
06697,653,5044
55027,640,6925
86295,332,5654
62601,189,4806
94511,232,3710
18449,35,4403
55801,94,3612
49582,430,2329
30879,312,8422
43451,286,5317
88896,764,4490
97258,6,3594
27936,85,6060
21460,417,3809
13491,832,3464
54478,143,5833
26605,364,6301
10003,76,8641
17658,247,1405
39162,126,7652
87839,567,4639
01959,421,7789
71467,718,4805
43580,416,3664
88364,376,1292
15180,991,5168
20280,972,8852
26026,574,5457
34669,404,7120
91487,782,381
28475,744,1373
99244,65,3057
89339,849,6423
01062,906,424
82342,757,8753
28056,600,366
05240,452,7774
23940,359,4721
59078,671,1233
55360,836,4916
32700,52,9938
67321,397,1090
62665,319,4243
91469,77,3092
43601,713,659
94921,251,6192
97040,979,1843
22188,825,1833
46088,75,7321
58691,702,6391
31282,26,9853
80193,235,1585
32219,373,6017
65268,655,9288
13089,925,4025
83659,466,5634
96962,578,8864
04576,423,8592
77032,494,1276
72685,923,5462
60109,939,402
95454,159,702
91669,944,1292
18901,709,298
27812,241,4508
41107,993,30
09723,660,7936
68075,734,8229
26118,483,7034
81997,529,6345
12018,484,528
64720,514,2466
29424,147,4830
40384,941,1665
82251,188,3798
06269,97,1447
45039,860,6261
90475,257,1173
57118,189,9440
11273,570,2973
80401,401,7033
48616,935,9789
46723,895,7764
67761,232,7620
48359,52,1902
33084,499,8481
68971,187,8051
42144,322,1808
63032,924,6434
31715,835,1743
04931,708,7700
82446,220,9763
36804,370,5311
87808,742,3937
09201,344,2534
79224,312,3204
26346,619,4548
80997,758,1506
38692,262,3310
25725,894,3591
50876,440,5681
79893,132,7159
44646,280,3939
06411,530,781
92951,757,9409
93754,180,5794
97934,617,512
16863,617,5320
05990,402,9711
01631,124,1299
54085,622,6987
50087,773,9334
78420,272,6884
64071,283,9922
51784,277,7640
17576,94,8732
13807,128,3746
18193,736,6587
33705,105,8399
61797,394,9637
55880,719,7135
96356,75,6092
35421,357,1780
03486,14,8742
84028,696,5369
72855,898,1041
98234,566,8550
26773,516,6926
20907,176,9533
75428,789,3903
03724,785,4059
56477,901,3912
79618,876,9235
01593,944,1996
58476,974,1151
77554,276,9361
41669,437,8682
57199,324,7161
44138,995,8740
22682,614,27
24596,372,6117
20795,867,1176
20544,285,4840
81409,795,9992
15869,961,1675
85576,196,3037
46359,480,4226
20128,546,3296
60959,309,160
96923,19,4305
48839,985,9545
69972,309,5748
75275,639,6886
25196,332,53
75602,297,7814
51374,423,9149
55061,674,1677
64601,188,66
96969,209,5712
50484,254,6540
98749,970,3771
35170,480,3985
10271,282,7759
00301,692,9177
83216,290,1353
05642,320,3027
77771,640,9059
80619,940,4427
50151,552,789
19587,176,8466
54791,930,3677
18924,38,4574
92550,628,2702
42693,214,2720
92104,490,1487
06849,183,1056
18969,988,5882
04680,65,5126
45332,75,5785
32249,973,8760
87214,955,4738
84793,254,6433
74744,98,7029
68207,251,1676
02296,760,7712
97366,811,9094
73465,827,9720
48702,285,3553
52230,425,2370
79252,839,2027
04899,82,9740
96896,61,6308
11283,585,9206
68125,104,8697
08540,27,6907
64184,558,7268
12224,252,3992
10315,388,3632
90857,575,1357
67733,685,5884
92230,673,9855
99276,769,8941
36231,43,6006
44592,539,8127
13734,802,2751
30692,25,1949
63601,749,4920
98627,610,4800
74173,903,7553
03153,926,2796
74066,879,3048
01303,259,5479
91561,836,3957
19567,121,2332
62748,922,8178
37946,66,3619
38710,261,2011
51178,87,2258
82679,214,958
17170,839,8754
14714,61,3618
56830,433,1635
92042,388,450
47307,344,9942
20305,635,5836
59652,945,9016
03724,26,8725
98389,483,4735
28489,636,6091
96494,578,396
57003,125,9508
07002,578,8162
82319,637,2491
74490,444,6544
22953,263,8915
12270,224,2949
84718,589,7325
61429,18,6775
43518,943,5285
68038,175,5303
17047,158,3130
33085,39,2247
62925,108,7679
33822,163,708
03191,160,7045
49926,894,58
41806,932,7699
33412,660,6030
10370,840,2596
26955,467,847
96903,63,2781
48681,549,3068
12385,956,2633
54393,735,3288
11853,209,4941
16922,9,5701
71674,300,6782
35778,860,184
54094,851,4126
67672,114,6711
35346,893,5510
56817,59,4859
56455,920,7690
20093,781,609
73943,91,9040
46556,764,4555
20714,225,6241
26431,95,8266
18742,467,4716
63341,303,6950
38641,528,2844
19966,143,8344
19992,521,6479
03365,123,7776
07238,649,6236
69467,306,667
48438,43,9052
27613,182,3697
57039,611,137
88462,601,1253
61850,844,4423
91135,186,3843
90720,992,7151
95608,700,1145
85672,268,4403
25627,623,2034
29778,361,7630
39444,331,2748
97684,407,2098
77772,256,9898
86632,528,6845
48340,403,9699
77141,815,1607
04898,264,509
57697,440,4868
02734,215,1625
45988,30,8944
16465,60,3570
19516,984,8938
74051,344,3850
11664,855,7599
15859,497,6433
14600,723,249
89377,325,5287
10180,347,266
28433,252,4085
29386,387,9311
90622,903,580
59512,274,8838
48019,757,8711
35464,99,1252
76009,806,1258
18545,396,7219
93661,599,5883
06186,467,8274
40167,740,4776
97518,181,3429
34475,271,6907
78070,442,7208
03925,187,2551
46211,960,6091
09070,493,625
86676,962,9059
42925,273,2047
09492,56,3634
12035,374,5675
75382,957,2204
68337,777,2431
21759,798,9694
35461,822,9231
73053,671,577
30462,960,6593
15045,712,5423
80373,188,6796
18996,671,1952
03211,572,9781
52502,690,1305
73526,903,2065
05396,41,1667
70675,459,30
13114,694,4333
37101,334,9299
36878,114,9667
59791,374,8667
20084,512,7517
92789,708,4283
73737,852,5325
59731,668,3300
63460,908,9431
90441,600,1280
94549,472,330
34919,398,7108
21148,22,2867
81956,194,7841
46176,964,3590
25028,461,7363
25669,291,3734
47753,320,8498
49513,909,694
73611,913,557
36104,574,8790
25891,671,8165
22194,310,5308
28716,770,474
37774,306,8719
94398,167,9865
17390,91,4803
08164,1,3914
27798,733,9661
10343,663,585
55007,315,2340
06534,819,4359
01050,469,6125
71845,266,7446
76922,297,8976
09098,399,6238
71851,324,2641
01962,250,3578
26063,11,505
08830,682,2260
51635,325,8367
39476,565,6287
20425,992,7566
46981,142,7169
85842,143,8634
85082,896,7373
70412,661,8787
78072,430,3483
84523,443,6512
07195,963,3569
00805,302,7899
05449,29,5418
99098,22,9863
47670,632,1264
09079,206,5213
43729,746,556
50074,902,2104
39200,558,8163
26830,292,9183
11781,910,8326
65388,405,2278
08138,305,9062
08876,15,2956
09660,35,8176
32954,257,1586
18801,341,6417
99834,30,1296
44692,570,1542
39808,447,7842
00476,246,9696
97878,283,3634
14042,814,3159
42244,893,8338
97702,636,9887
34794,750,5112
08635,767,1383
46996,946,1340
90876,624,8912
11459,145,4420
68013,255,1261
87462,204,9410
86017,147,9755
57526,968,4671
20050,480,7768
44623,338,2283
49190,224,5302
70587,768,2291
98259,48,9755
39953,589,486
58023,893,3458
96211,677,6312
52002,255,6556
67178,630,8657
51159,456,3826
06510,380,2416
59673,656,3777
77608,890,4853
60290,709,1481
48919,894,6915
13459,109,7971
74549,805,9521
28493,471,2282
54799,439,66
20270,21,1620
76231,711,9437
07471,255,1484
81088,754,9438
86510,139,5748
64738,846,6697
25070,682,2963
07729,76,8159
12560,25,9696
42789,908,3442
58487,643,1713
57530,833,8106
50845,564,1011
16696,765,5579
10501,320,8965
20637,73,3928
02462,237,8470
07023,916,306
56482,641,2241
41229,866,4122
80734,337,8301
24193,30,2362
91497,730,5524
65859,86,8316
90650,621,5611
66951,237,6386
26732,535,3211
17287,140,8753
90106,827,8165
86912,875,3730
98406,994,1930
94113,740,2479
51602,34,1712
73912,721,7619
21998,314,4512
88907,853,1151
82903,541,8919
94659,403,9030
45722,513,5261
85072,670,4384
98980,374,212
08266,973,8065
62882,999,7642
71575,713,5010
57149,561,8674
28713,512,5680
45770,585,1761
54422,655,7365
98166,285,2769
00699,946,1898
43865,716,4405
03329,342,6964
83749,919,6721
89742,687,5947
46061,672,8740
28369,102,320
30275,354,2421
91404,564,8005
12093,885,3384
57701,931,311
45782,496,5538
11855,98,7626
79096,380,1381
14882,718,5609
12811,313,1655
55882,96,6424
02630,889,6616
74316,6,2425
93802,254,1169
55022,147,4792
54614,978,8902
34830,555,8910
73587,927,8053
78590,284,2332
79252,213,9926
71405,875,6153
41897,537,434
51620,768,5324
58444,528,389
11020,564,2006
93196,353,5754
90848,434,3635
42437,192,6066
32795,158,2312
36785,492,2450
10374,227,6204
55110,696,12
59486,888,5428
65714,193,4676
49601,403,7053
24326,625,6006
73239,543,1278
03019,614,1164
86056,162,9228
28739,513,7099
15286,638,7271
51356,770,2814
98091,451,6427
96776,115,3689
23628,355,9833
42822,202,7288
49018,979,5971
47614,112,2485
77755,594,4442
58313,737,4341
85656,482,2870
23198,562,5036
79187,494,580
27636,880,7286
11340,602,665
66191,34,1277
55742,511,9520
33170,643,6375
62806,88,9178
46467,983,8369
17359,843,901
44203,302,7039
19344,84,585
51445,23,9521
80042,556,2966
04686,205,9311
67178,763,4305
20383,152,1881
10969,662,6234
48336,351,4539
97507,88,5586
06648,792,556
67949,533,9876
87559,352,9070
47133,73,5172
84208,703,6191
17952,801,5303
31002,567,6608
97470,142,8197
16800,641,4722
83088,57,4861
62793,123,3147
76150,458,9193
30950,27,7695
18538,550,9935
13502,652,732
19020,246,8856
72594,868,8198
86191,738,1518
08767,441,3173
09267,503,9416
43741,592,183
22333,297,6567
70311,327,2083
16583,707,8734
93966,686,3882
37301,202,5925
90120,429,7426
31488,798,7818
70993,697,9624
17376,195,6089
51933,364,738
57551,715,3643
53235,428,5331
94632,378,995
87419,791,8907
31754,179,1362
78648,988,517
35852,499,4032
44831,208,8218
27990,841,7330
90723,202,1004
42468,648,5952
50156,555,6887
53940,809,2474
05174,455,5080
40035,954,1666
19153,865,4344
90995,523,2337
47015,675,2452
36843,314,876
15839,328,4682
06560,813,2680
36781,979,7345
25667,851,7549
91229,681,653
03756,118,8141
01322,316,7359
81440,512,5956
32451,706,3303
81294,991,1387
25715,556,169
96316,38,4852
03775,102,6035
02098,511,3849
70210,454,754
83916,673,808
65425,578,6604
30058,325,620
31545,609,9320
22103,183,2865
76626,187,1234
47805,593,6233
38950,290,2365
58430,836,2584
85802,423,3174
52734,876,7399
59048,783,8755
01339,718,506
32264,195,711
65262,708,8049
42927,733,507
68133,814,3229
57050,462,4981
29388,986,726
51466,131,1516
72872,486,6154
45610,206,9914
75568,571,6973
29562,209,9560
53273,46,9043
24665,658,9177
48813,249,5450
58883,278,1269
13080,147,8673
70484,168,9488
74801,908,1613
12557,396,3619
29404,51,7406
78934,224,387
37670,526,9073
09413,803,2555
58581,669,7002
75641,981,7325
36479,34,1894
37613,745,5191
51193,510,6636
14077,552,4787
62918,726,9871
24636,259,3287
74902,179,9299
40118,967,4834
56832,710,7659
63976,287,4906
43048,366,6681
24823,621,8135
17306,707,5196
15798,670,3275
45839,513,462
89636,230,9798
64446,163,6423
44262,811,8734
78102,147,8650
78899,573,3917
10236,193,6962
57032,885,6690
44188,416,3502
93870,517,1668
03732,941,9782
56252,545,3243
51191,197,9350
42775,433,8072
79975,975,5926
92048,873,1513
01480,294,9474
70925,358,6589
52665,935,6237
16689,137,5957
35263,650,472
84016,18,6718
10999,926,6698
27062,143,1349
20538,400,3830
73753,349,2363
41947,134,7852
53356,390,1881
36174,895,8548
71378,228,7167
86009,829,1754
85841,945,2544
05790,971,3918
49479,978,9987
59029,851,8413
76327,483,5409
43395,326,4701
66827,817,6728
68666,18,6676
92654,960,3586
70916,694,9551
00413,189,5720
17118,580,8280
52629,844,2124
74114,400,9862
29778,656,2760
07929,346,7070
28159,443,2761
44104,129,4407
82468,457,7865
07499,834,383
92802,510,4651
89966,573,6082
19571,275,4472
57911,988,8332
79546,823,4708
59693,507,2626
72609,852,981
35887,532,6372
20575,823,448
84505,802,8407
45528,941,5388
53080,765,7537
59545,480,2997
24981,24,6581
67189,680,7225
52462,887,4783
80063,162,691
67883,622,982
50863,221,2911
00656,622,4120
52732,890,8304
54056,122,5097
23087,136,8104
10248,889,9377
83778,911,7789
90425,452,3440
78920,687,9157
87532,658,7231
16266,288,6230
67787,529,6588
07621,335,3789
49346,426,5638
58897,996,425
58495,354,2333
00612,671,2244
70788,544,8694
52856,167,1925
28682,371,8668
40933,915,8479
13416,781,1544
23159,226,6112
14724,712,1239
67693,443,7191
47455,830,4506
31067,495,4419
34277,477,148
79176,67,5308
99853,869,5166
64559,944,2498
68870,528,4087
72617,924,5685
48764,344,8277
27532,145,8105
34541,173,3349
82164,437,2811
94336,596,6067
12875,801,1428
38083,503,2850
95639,45,9593
38323,685,2783
14716,163,7004
71152,22,3251
54944,398,3141
20563,246,9902
40947,207,2725
32104,206,7319
36360,974,3806
73071,858,25
65036,402,3880
47913,715,9114
65146,649,4246
60356,665,3198
43538,672,3536
88342,160,1473
75604,940,4322
43908,444,3668
88175,488,7423
24528,474,6607
97820,857,1542
93839,832,9016
89942,791,175
25414,301,9733
15277,644,7362
29963,133,5572
88606,254,2477
53193,738,3086
56423,713,7504
82892,775,4443
00518,703,421
02243,741,9052
87263,674,9832
90031,205,8706
52123,394,2631
71627,994,2576
68512,542,9495
32792,736,9569
07354,416,7277
74697,757,3116
39804,741,7755
94865,655,2209
60848,667,2907
94962,159,2218
11005,798,5102
67828,659,5545
55931,203,2559
24820,756,9656
05429,919,3690
06442,244,8660
04682,869,7046
59505,391,760
32551,544,654
45255,656,4397
02894,394,7194
39815,458,9365
87859,286,7977
57127,406,174
59124,778,8861
38736,610,3230
65704,838,5213
64531,410,134
64249,381,4842
28657,799,971
02942,62,448
78605,973,2112
10330,124,5892
84278,161,2707
98637,181,8850
22662,168,4123
69172,293,7047
27064,75,4355
50471,52,6894
08736,210,6709
20265,937,8614
71986,625,5237
27758,196,3172
19572,56,4782
91495,13,1251
29969,921,7414
24158,452,8601
47927,917,3900
85593,275,7006
64137,230,4228
09536,795,1946
15177,279,7417
35489,799,2338
46356,270,7190
16050,847,6157
56898,856,7032
91212,572,1736
31026,248,5593
61762,635,2382
95260,979,9282
33005,291,3952
49416,458,8687
96778,225,6542
76425,806,5686
40125,528,420
47282,717,6248
44950,343,9026
15837,604,1090
38338,822,6564
27195,129,3043
02233,123,2677
10597,130,767
26107,440,5484
40009,784,8580
71205,149,1738
17422,312,1989
68770,601,6307
73037,155,4613
89367,513,4040
16060,922,7282
62624,35,5943
31163,88,1930
98008,692,9323
16957,337,4334
52750,379,6071
97526,550,1618
15089,915,4052
02713,47,7015
77142,875,6300
81362,60,2989
92998,144,7552
33505,126,3138
91123,742,3307
40380,503,5153
83276,822,5711
98964,593,7946
77057,109,9402
40118,2,6960
70346,42,1783
75566,553,6503
04344,195,3320
61489,950,5476
61669,32,5495
30956,483,8044
65574,304,9875
69317,617,8200
28551,832,6635
19088,177,8690
94549,360,2828
15277,872,6639
63735,641,9773
82421,51,8492
48595,407,6322
27848,295,4557
25997,367,2422
84614,621,4724
46473,49,6028
21495,518,698
94848,314,6978
71367,998,8498
79373,412,5720
18518,181,237
32518,247,1148
72663,730,8896
35029,607,5353
49766,204,1710
12494,454,5823
02400,630,6536
94998,684,4089
89316,984,7194
03888,746,8360
67749,336,6427
27754,867,9528
20530,605,2916
81831,838,8079
91656,420,7655
38068,80,9823
81963,59,9648
35491,192,8080
33901,49,6637
78328,871,1228
80445,523,8139
69479,942,8057
02840,645,5108
95044,750,6370
15168,758,7521
08647,280,2221
18912,109,6201
52153,439,7607
68935,409,4489
84663,421,3061
32585,573,9015
18469,940,9520
68878,494,9588
77673,970,3377
91986,53,5611
31566,353,6324
07255,115,2928
78222,404,4663
36554,910,6315
14747,513,7803
67901,426,851
88958,534,6834
26485,581,57
39234,972,579
76725,951,6159
98246,631,4511
43031,726,1891
54355,798,2418
95955,84,1782
15065,699,3425
80350,70,9330
97934,307,5284
06696,121,4654
08938,437,7372
68682,357,3833
55373,140,7899
42156,115,4196
83893,584,5366
73717,645,5008
05940,115,9651
34105,352,4745
65548,259,668
71449,577,5660
59636,878,3898
52731,562,4583
24362,221,8556
35167,912,5079
07605,371,4106
26520,101,2625
37074,194,9330
76332,660,3166
26419,229,8097
98704,889,8574
00417,335,5072
60660,308,4094
79000,680,7205
80915,701,2691
79407,715,7314
68814,92,571
84883,146,347
83773,855,2786
00504,392,1589
59024,382,620
08388,672,2314
72175,57,7851
76123,133,5864
97478,474,2857
74911,645,3592
11344,621,5783
11658,630,2545
11022,332,4053
83775,787,185
68619,258,2724
44663,492,3006
25127,203,8455
23085,561,3906
34569,296,1549
24034,41,1196
28647,966,7919
88372,220,7927
49773,595,1361
63422,483,4853
05819,372,3975
14575,71,2889
45958,746,4532
01522,289,9922
59420,125,4154
42735,222,4319
03288,378,438
75734,648,8456
28199,840,6430
69726,710,8405
30352,571,370
30241,9,1779
33626,835,1074
23692,766,8978
85869,894,5653
71055,465,984
17398,720,6509
69300,51,7858
07916,641,2737
89293,702,6433
34274,967,442
55589,840,1958
24390,187,8462
95038,384,8544
13509,419,6206
09131,2,725
75015,118,4523
33706,705,8962
39988,931,6354
56622,617,527
55833,301,7285
63294,37,232
43929,458,2879
06144,825,5733
95074,539,2139
44887,726,9133
34837,921,1316
92669,458,9500
36547,522,5600
22648,97,3178
03572,549,2929
93090,840,3056
67083,900,9415
90664,7,8293
99461,253,5495
08682,509,9075
95451,751,85
20370,938,1766
81628,730,4145
35918,215,329
56202,280,7425
18510,204,9100
08158,841,8208
93806,775,4447
71165,211,7604
67792,916,4059
52596,558,6968
89782,77,4870
79183,631,8345
19733,802,3886
64105,425,5014
51287,750,6640
56055,988,5524
17633,375,7045
69112,881,1408
27186,238,9764
78820,922,8466
06290,390,9324
50952,679,5224
86104,228,310
30791,240,6323
77037,367,2547
30513,996,2052
76556,792,5613
36493,730,6491
81787,804,748
15734,126,9899
75370,896,7440
55408,353,3041
86928,156,944
56396,383,5234
36023,191,3796
41969,259,5390
40973,140,3515
47618,990,3876
12808,273,1124
87933,386,256
28145,933,6159
30400,573,9581
03516,673,4940
85662,821,932
19570,929,9559
22386,322,3882
32833,854,8839
19910,164,7571
10660,1000,6789
68636,212,7192
37692,255,4448
38283,770,633
65598,130,8
89612,614,6688
21219,63,6122
19834,193,5687
89962,833,5216
90300,540,9957
84811,849,152
98358,41,1632
22196,629,6179
48050,752,2296
02336,95,6768
10843,677,6523
95938,127,3812
23893,860,6782
20411,682,589
50067,366,6475
60786,369,1696
23467,783,2669
29208,873,8766
70481,687,4693
34135,908,5947
70580,445,5672
72904,484,3892
26186,968,9493
89721,456,1672
58220,857,4523
66194,419,3129
66230,238,7017
25369,808,1823
30936,585,3385
81257,362,9462
53594,559,5559
30204,179,4636
24130,970,7879
94352,880,1498
73165,710,9769
85226,57,6195
92765,695,1923
57341,876,9061
61393,915,3223
85264,699,5457
22857,966,4052
00111,677,8645
23605,446,8370
09121,815,643
06297,755,8473
17007,805,1087
42399,851,1688
77031,965,526
96890,465,4911
17666,887,8137
71133,647,7652
16541,740,2079
23248,820,4777
96798,437,3735
24539,264,2824
93257,403,3209
08452,907,6256
98506,227,9180
26075,205,3259
84162,269,674
04601,474,5141
92321,290,5193
06183,420,6667
25015,313,2313
11421,896,9810
56924,907,2776
62688,456,8642
82410,612,5284
25827,2,6110
19588,495,4071
02522,13,5635
44276,813,4364
60379,10,2151
60312,150,4098
07660,79,8488
26974,583,6842
25802,798,2233
70328,325,3722
24426,561,234
76134,38,8694
75151,14,9773
76044,105,4250
97926,422,9670
51272,27,186
67556,924,105
35381,738,5257
94813,498,3342
82394,68,8655
22234,871,3536
66838,903,9057
45866,813,2552
56408,452,5373
69343,382,8702
60369,257,6677
63746,54,418
88731,509,5871
00018,454,9380
25668,442,8856
53596,650,3064
03949,394,416
57617,418,1869
40825,779,7745
37059,431,9605
62008,985,6360
30997,795,7884
31957,891,6412
20588,177,4779
85076,423,167
44442,381,9775
44821,960,8021
98457,458,2633
41846,210,8730
25926,779,8592
